GEO_PICT: Pacific Island Countries and territories,TOPIC: Topic,CONDITION: Women’s condition,VIOLENCE_TYPE: Type of violence,PERPETRATOR: Perpetrator,ACTUALITY: Actuality,LIFEPER: Period of life,RESPONSE: Response,HELP_REASON: Reason for searching help,HELP_PROVIDER: Help provider,DATA_SOURCE: Data source,OBS_VALUE,OUTCOME: Outcome
FM,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,24.6,LOSCONF
FM,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,32.8,SUICIDETHI
FM,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,19.4,SUICIDETHI
FM,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,28.6,AL1CHILDDSCH
FM,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,24.1,LOSCONF
FM,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,32.8,AL1CHILDDSCH
FM,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,12.9,LOSCONF
FM,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,18.1,AL1CHILDRSCH
FM,VAW_TOPIC_001,EVPREG,PHYS,PARTNER,ALOLIFE,PREGNANCY,FIGHT,AFRKILL,FRIENDS,FHSS,6.3,AL1CHILDRSCH
FM,VAW_TOPIC_002,EVPART,PHYS_MOD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,6.8,INJ
FM,VAW_TOPIC_002,EVPART,PHYS_SEV,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,21.8,INJ
FM,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,3.9,AL1CHILDRSCH
FM,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,6.4,AL1CHILDRSCH
FM,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,12.7,INJ
FM,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,19.5,INJ
FM,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,9.8,AL1CHILDRSCH
FM,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,15.6,AL1CHILDRSCH
FM,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,14.5,INJ
FM,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,22.1,INJ
FM,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,16.1,AL1CHILDRSCH
FM,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,24.7,AL1CHILDRSCH
FM,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,3.6,INJ
FM,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,5.5,INJ
FM,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,10.1,HURT
FM,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,14.6,HURT
FM,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,4.5,ABOR
FM,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,6.3,ABOR
FM,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,10.3,HURT
FM,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,14.7,HURT
FM,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,16.0,ABOR
FM,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,21.0,ABOR
FM,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,19.0,HURT
FM,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,26.6,HURT
FM,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,12.1,ABOR
FM,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,15.7,ABOR
FM,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,HURT
FM,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,33.0,HURT
FM,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,ABOR
FM,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,34.5,ABOR
FM,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDNIGHT
FM,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,33.0,AL1CHILDNIGHT
FM,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDNIGHT
FM,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,53.5,AL1CHILDNIGHT
FM,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDNIGHT
FM,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,3.0,AL1CHILDNIGHT
FM,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDNIGHT
FM,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,9.6,AL1CHILDNIGHT
FM,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDNIGHT
FM,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDNIGHT
FM,VAW_TOPIC_007,EVPART,SEX,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,2.7,INJ
FM,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,INJ
FM,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,8.0,INJ
FM,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.0,INJ
FM,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,56.8,INJ
FM,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,17.5,INJ
FM,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,55.7,LOSCONS
FM,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,4.8,LOSCONS
FM,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,16.3,HURT
FM,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,4.1,HURT
FM,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,22.1,INJ
FM,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,INJ
FM,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,LOSCONS
FM,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,LOSCONS
FM,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,INJ
FM,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,INJ
FM,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,INJ
FM,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,INJ
FM,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,EMODIST
FM,VAW_TOPIC_010,EVPART,SEX_CHILD,PARTNER,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,14.2,EMODIST
FM,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,HEALTHAFF
FM,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,48.0,HEALTHAFF
FM,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,HEALTHSTA
FM,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,31.4,HEALTHSTA
FM,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,19.0,PAIN
FM,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIRENDS,AFRKILL,FRIENDS,FHSS,17.4,PAIN
FM,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,HUSBAND,AFRKILL,FRIENDS,FHSS,16.9,PROBMEM
FM,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,LEFT,AFRKILL,FRIENDS,FHSS,35.8,PROBMEM
FM,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,NEVER,AFRKILL,FRIENDS,FHSS,35.1,PROBUSUAL
FM,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,PARENTS,AFRKILL,FRIENDS,FHSS,35.0,PROBUSUAL
FM,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,POLICE,AFRKILL,FRIENDS,FHSS,6.5,PROBWALK
FM,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,12.4,PROBWALK
FM,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,HUSBPF,FHSS,15.8,SUICIDEATT
FM,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,NOONE,FHSS,37.5,SUICIDEATT
FM,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,PARENTS,FHSS,31.8,SUICIDETHI
FM,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,POLICE,FHSS,6.2,SUICIDETHI
FM,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,10.4,ABOR
FM,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,ECOURAGED,FRIENDS,FHSS,14.9,ABOR
FM,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,INJURED,FRIENDS,FHSS,19.0,MISC
FM,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,NOMORE,FRIENDS,FHSS,48.0,MISC
FM,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRCHILD,FRIENDS,FHSS,7.5,STILB
FM,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRKILL,FRIENDS,FHSS,3.6,STILB
KI,VAW_TOPIC_001,EVPART,CONT_ECON,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,11.8,ABOR
KI,VAW_TOPIC_001,EVPART,CONT_ECON,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,20.98679092382496,ABOR
KI,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,30.1,MISC
KI,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,38.5,MISC
KI,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,47.0,STILB
KI,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,45.8,STILB
KI,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,32.4,CONCENTRATE
KI,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,39.3,CONCENTRATE
KI,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,60.0,LOSCONF
KI,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,50.9,LOSCONF
KI,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,36.1,WORK
KI,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,43.3,WORK
KI,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,67.6,DISWORK
KI,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,54.0,DISWORK
KI,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,33.7,AL1CHILDAGGR
KI,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,21.4,AL1CHILDAGGR
KI,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,46.4,AL1CHILDBEDW
KI,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,23.7,AL1CHILDBEDW
KI,VAW_TOPIC_001,EVPREG,PHYS,PARTNER,ALOLIFE,PREGNANCY,FIGHT,AFRKILL,FRIENDS,FHSS,23.3,AL1CHILDDSCH
KI,VAW_TOPIC_001,EVPREG,PHYS,PARTNER,ALOLIFE,PREGNANCY,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,13.5,AL1CHILDDSCH
KI,VAW_TOPIC_002,EVPART,PHYS_MOD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,14.4,AL1CHILDNIGHT
KI,VAW_TOPIC_002,EVPART,PHYS_MOD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,20.98679092382496,AL1CHILDNIGHT
KI,VAW_TOPIC_002,EVPART,PHYS_SEV,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,45.6,AL1CHILDQUIET
KI,VAW_TOPIC_002,EVPART,PHYS_SEV,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,20.98679092382496,AL1CHILDQUIET
KI,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDRSCH
KI,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,4.6,AL1CHILDRSCH
KI,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,6.4,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,6.7,SUICIDEATT
KI,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,26.8,SUICIDEATT
KI,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,39.8,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,37.7,SUICIDEATT
KI,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,14.0,SUICIDEATT
KI,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,31.2,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,21.6,SUICIDEATT
KI,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,24.9,SUICIDEATT
KI,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,43.3,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,33.3,SUICIDEATT
KI,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,16.3,MISC
KI,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,51.9,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,22.8,MISC
KI,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,7.7,MISC
KI,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,16.9,DISWORK
KI,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,12.3,MISC
KI,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,9.7,MISC
KI,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,41.1,DISWORK
KI,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,10.8,AL1CHILDBEDW
KI,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,7.3,AL1CHILDBEDW
KI,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,21.6,DISWORK
KI,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,8.2,AL1CHILDBEDW
KI,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
KI,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,20.3,AL1CHILDBEDW
KI,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,31.4,DISWORK
KI,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,22.4,AL1CHILDBEDW
KI,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,13.4,DISWORK
KI,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,14.7,AL1CHILDBEDW
KI,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,18.1,AL1CHILDAGGR
KI,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,18.6,STILB
KI,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,22.5,AL1CHILDAGGR
KI,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,34.3,AL1CHILDAGGR
KI,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,31.6,AL1CHILDAGGR
KI,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,Kiribati MICS 2018-2019,40.9,AL1CHILDAGGR
KI,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,25.6,AL1CHILDAGGR
